label,predict
1,0.5002252956379496
1,0.5001781998600936
1,0.5001827960332071
0,0.4998010495418955
1,0.5001733413006735
1,0.5000742379346992
0,0.4999472475868894
1,0.4999797989653644
1,0.5001234979543869
0,0.4998880737514156
1,0.49993787536538364
0,0.4999430190659855
0,0.49979759512220895
0,0.4998330098981893
0,0.4995189720119578
1,0.5001121769218064
1,0.5001141067962508
0,0.49980855169550625
1,0.5001144793430607
1,0.5002254498611491
1,0.5000226091460853
1,0.5000362960420816
0,0.49988147901619906
1,0.5000895248928464
0,0.500050879569208
1,0.500143346387197
1,0.49998623419724836
0,0.49985772966581027
1,0.5001065301685672
0,0.5000435655577525
1,0.5001902070469101
0,0.5000807914220875
0,0.4998076207236435
0,0.49982502233716186
1,0.4999182186329713
1,0.4999982656559579
1,0.5002346969945594
1,0.5001003762531282
1,0.5001973601900696
0,0.4998835058825945
1,0.49988907393775767
1,0.5003173040369858
1,0.5000802002508626
0,0.4998929923282461
1,0.5001377566479585
0,0.5000457210623868
0,0.4998453304563885
0,0.5000891720746518
1,0.5000776805531147
0,0.49994131402335124
0,0.500030771541945
0,0.5000817392654399
0,0.49974059205342186
0,0.4999008634704956
0,0.499889356861585
1,0.5001267661364014
1,0.5001580985022223
1,0.5001134725025872
0,0.5001452294795407
1,0.5000930925526486
1,0.5001790522992917
0,0.49973724997123004
1,0.5002392877728613
0,0.5001130242661731
1,0.5000176290224693
1,0.5002286885260299
0,0.49995259379758306
0,0.49979184656916303
0,0.49986406362451014
1,0.5001772810858718
1,0.5000335200810789
0,0.499940852735853
0,0.49973282407120123
0,0.4999462944116776
1,0.5000986415598756
0,0.49993892397888745
1,0.5002063388602873
0,0.4997676742770487
1,0.5002051288767912
0,0.4998244326880005
0,0.49990590952119585
0,0.5000981319037208
0,0.5000750433588131
0,0.49994572720804814
0,0.49972112909879673
1,0.5002914734545691
0,0.4998260594420796
1,0.5000288254123968
0,0.5001274404828556
0,0.49991169888684805
0,0.5001074860811432
0,0.49988387019973884
0,0.4999158053644237
1,0.5000090573625798
1,0.5001856053509224
0,0.5000512877319442
0,0.49996934835117396
1,0.5001217848357983
1,0.5000824466428014
1,0.5002466455342383
0,0.49986486271202996
1,0.5002011828113502
0,0.49989607932120156
1,0.5000213424146908
1,0.5001017031345641
1,0.5001288394919744
1,0.5002422912532158
0,0.5000136378610238
1,0.500070092711935
0,0.49993168653307046
1,0.5001616161502881
1,0.500341998533337
0,0.49993265305501267
1,0.5000894434722646
0,0.4998931485557998
0,0.49993519716550977
0,0.49993337758409984
1,0.5003539049980008
0,0.5002169375714434
1,0.5002754196934642
0,0.49968611277294556
0,0.5000025829143789
1,0.499888592451595
0,0.49988231435118075
1,0.5001603142551319
1,0.500226627380432
0,0.49978596993552915
1,0.5002672454127505
0,0.49985731313742615
0,0.5000161994592317
0,0.4999821533454605
0,0.4998673795480625
1,0.5001489350276147
0,0.4999639674026385
1,0.5000681045172973
1,0.5000953608841067
0,0.4999647906806825
1,0.5000548966424481
0,0.4999683635098786
0,0.4998436989468718
1,0.5001874637457745
1,0.49995086687361173
0,0.49982669085438153
0,0.5000714863515359
0,0.49997933040715214
1,0.5000835079716872
1,0.5000161828655995
0,0.500080398416496
0,0.49991529904304793
0,0.4998940434602752
0,0.4999512854342168
0,0.5000413001353937
1,0.5000870281804777
1,0.5001271848588872
0,0.4998788948591717
1,0.5001414505225547
0,0.5000239388124078
1,0.5002732760885377
0,0.49991353214990925
1,0.49997117044401695
1,0.5001619156853803
1,0.5001271053352894
0,0.4998805251219535
0,0.4998915044899238
1,0.5000200392972611
0,0.49980811294112054
0,0.49998557782527364
0,0.49996136677669417
0,0.4998067524285003
1,0.5001220791870238
0,0.5000414457101902
0,0.49975545131975424
1,0.5002563866077854
0,0.4998441344496489
1,0.5000731585996205
1,0.500151198085246
0,0.49995616908443946
0,0.5000756710552645
0,0.49991806142675493
0,0.5000281041858688
0,0.49986188654393626
1,0.5001183924838504
1,0.5001643316442935
1,0.5001378641465554
1,0.5002971833756694
1,0.5001674382767703
1,0.5001426242840008
0,0.4998760432838947
0,0.5001606355758864
0,0.49990948521019085
1,0.5000766107879249
0,0.4998630843898474
1,0.5000775217996205
0,0.4998977799161255
0,0.49988769049214016
0,0.49988817344453634
1,0.5000998790078564
0,0.4997906763515061
1,0.5001235123052813
0,0.49992746948067224
0,0.5002941786277909
1,0.5001059455707446
1,0.5000607904703577
1,0.5001861771997478
0,0.49989626722226604
0,0.49993094339391114
1,0.500189265120757
1,0.5001096315228668
1,0.5000753637695284
1,0.5000367648459891
1,0.5000913597178466
0,0.5000365340124959
1,0.5000830142251602
0,0.4998157200856744
1,0.5001711357294315
0,0.4997691982870226
0,0.5000093936671322
1,0.5001575364541425
0,0.4998642616728462
1,0.5001259280731869
1,0.5001256411455014
1,0.5001871629031859
0,0.49994646730165976
0,0.5001572087120486
1,0.5001371776386899
1,0.4998470622039398
1,0.5001940753523717
1,0.5001051229530096
0,0.5000171297829131
1,0.5000583161633879
0,0.500054386616069
1,0.500149938160187
1,0.5003042070023042
0,0.5000043982959536
1,0.500095811298144
1,0.5002995104646634
0,0.5000010623860397
0,0.5000021425543701
1,0.5001050280159447
1,0.49995264780950005
1,0.5000691566423906
0,0.4997614742104718
1,0.5000400571102407
0,0.49983896787196525
0,0.49983620616880864
0,0.5001141016205388
1,0.5000826570312017
1,0.5001193198871416
0,0.49998649257081335
1,0.5001449714171734
0,0.4998759946231946
0,0.5000394546039472
0,0.4998169598552369
1,0.5002100114511613
1,0.5004731570913687
1,0.5001019377942931
1,0.5003043606843278
0,0.4998743881393523
1,0.5003781925743567
0,0.5000938623466749
1,0.5001544901498473
1,0.5001564281006671
1,0.5000523574295614
0,0.49980854535618635
1,0.5002340159683372
1,0.5000872059922823
0,0.49990141822220036
1,0.5001341036176393
1,0.5001310014636506
0,0.49999446741114345
1,0.5000768567135185
1,0.5001132659297925
0,0.4998108000584131
0,0.49987253199755916
0,0.49993812599244014
0,0.4997945743853393
0,0.4998796175962488
1,0.5000861613307503
1,0.5000642860565293
1,0.5002376493293985
0,0.4997349912579771
1,0.5002182199649194
1,0.5001757294367167
0,0.49986606160090874
0,0.5000653091622673
1,0.5001152088729957
1,0.5001569519415248
0,0.49981850833317315
1,0.5000365358317105
0,0.49996527264931484
0,0.49992850453476656
0,0.4998022464818985
1,0.5002400402675589
1,0.49998293762955454
1,0.500059867917635
0,0.4999076560025807
0,0.5001471963336436
0,0.49986370016894277
0,0.4999251661402156
1,0.500085286879834
0,0.5000028357132738
0,0.4998729270136456
1,0.5000948873450513
1,0.5000679466016452
0,0.49997396535721045
1,0.5002309070653969
0,0.4998606364525178
0,0.49996381430456777
0,0.5001058844491094
0,0.4999693211819183
0,0.4998949143497046
1,0.5001110839674681
1,0.5002891165930858
1,0.5002216127109528
1,0.5002545173439442
1,0.500214746986871
0,0.4999553668440017
1,0.5002121954034139
1,0.5002378298745384
0,0.49993615764844157
1,0.4999955459982134
0,0.49992076635180904
1,0.5001071367401017
0,0.4997740806304487
1,0.5000522572016928
0,0.49988834408896776
1,0.5001113624259177
1,0.5001329423294059
1,0.5000924172444003
1,0.5000717250976107
1,0.5000561725412291
1,0.5001778407991095
0,0.4999057068124257
1,0.5000447987659236
1,0.5000278571438951
0,0.5000755262537744
1,0.5002737308944618
0,0.4999552447858125
0,0.4997780695916017
1,0.5002844823595832
0,0.4999899195396365
0,0.4999080361723459
0,0.4998935820376887
0,0.5000033630638326
0,0.5001576952189108
0,0.5000628199878351
1,0.5001380408498686
1,0.5001573175951399
1,0.5002009825828851
0,0.500078472265362
0,0.49999203827444416
0,0.5000382839272511
0,0.49972930166806606
1,0.49994648934874
0,0.49992602603329594
1,0.5000683132157123
1,0.5001646565457595
1,0.5000579869508642
1,0.4999237980282635
1,0.500300844364891
1,0.4999411403240792
0,0.5000678768239233
0,0.5001246367436486
1,0.5002243294198656
0,0.4999748691570065
1,0.5000351598168453
0,0.49980840241489033
0,0.4998577415820183
0,0.5002243318549577
1,0.5000693124449546
1,0.5002484755929266
1,0.5002752650178659
1,0.50012780297716
1,0.499990934018449
1,0.5000357257907748
1,0.500041067172715
1,0.5001082876473606
1,0.5000585114168954
0,0.4998302731475468
0,0.499897905828606
1,0.500147092627244
0,0.5000441038160386
0,0.5000413757019623
1,0.5000991473977122
1,0.49999453111568737
1,0.5002816807707081
1,0.5000648251155226
1,0.5000810514045259
1,0.5000321626557571
0,0.4998070797121251
0,0.49992150907320815
1,0.5000698992071602
1,0.5002122517608634
0,0.4998600947721331
0,0.49989101607770814
0,0.4999194951804321
0,0.49997830142320393
1,0.5000425657489669
1,0.5000272960842291
0,0.4999350143750898
0,0.4998626577484512
1,0.5001135125548609
1,0.5001049623840028
1,0.5000103677657193
0,0.5000769962068902
1,0.5001239107829932
0,0.500035479849389
0,0.49998510302840815
1,0.5000379211924271
1,0.500191529454794
0,0.4998541990870814
1,0.5001921496438229
0,0.49992714482566214
0,0.4999204202775652
0,0.5000386740510645
0,0.4999004854952977
1,0.5001626752040897
0,0.4999218505629541
1,0.5001567189957495
0,0.4999670141738946
0,0.49992647664775325
0,0.4999135167606329
0,0.4998168528484379
0,0.5000324308629105
1,0.5002411939692684
1,0.5001179836090426
0,0.49980334601971294
1,0.5000265302713197
1,0.5000129013586655
1,0.5002053569277567
0,0.50016021158624
1,0.5000689827163015
0,0.5000494829945314
0,0.500062906095733
1,0.5001340264874808
0,0.5000749497422647
0,0.49994909653188796
1,0.5002103162754611
0,0.4999599767619699
0,0.49992714196078375
1,0.5002494883352494
0,0.49986257275938994
0,0.5000078807160578
1,0.5003706554375572
0,0.49972665606074673
0,0.4999318036817634
1,0.5001571160090514
1,0.5002547975673118
0,0.49990996887771166
0,0.5000877644927458
1,0.5001392798209212
1,0.49994792522365505
1,0.5000584846783983
1,0.5002350719806185
0,0.49987287295952204
1,0.5002893440169973
1,0.5004358461163009
1,0.5001777423135301
0,0.5000967792063887
0,0.49994396283559334
0,0.500016349289075
1,0.5002329177701882
0,0.49989666932507987
0,0.49989099229445955
0,0.4999772268510944
1,0.5002239739530726
0,0.4999591900419058
1,0.5000291165654692
0,0.49993296696217426
1,0.5001950860854021
0,0.4996247270616673
0,0.5000989321039754
1,0.5001511459186001
0,0.499849861587061
1,0.5001148036278201
0,0.49992141745852325
0,0.4999287389124607
1,0.4999997142917412
0,0.4999554895078563
0,0.4999243159136049
0,0.5000089356915225
1,0.5001764332733004
1,0.4999109621695741
0,0.5000024291473598
0,0.49988668887315446
1,0.5001922634397159
0,0.49993875089002654
0,0.49994451855545513
1,0.5002205113045685
0,0.4998420171202575
0,0.5000416615763075
1,0.5001870276241501
0,0.4998744391917591
1,0.5000626985327722
1,0.4999148996426089
1,0.5000161523440989
1,0.5000864922535743
1,0.5001145280391873
1,0.5000570146974946
1,0.5000543629533757
0,0.5000640346624871
1,0.5000784277579553
1,0.5001369138421844
0,0.5000364540009669
0,0.49982203095199856
0,0.4999179160211342
1,0.5001096478386354
0,0.49987745320756666
0,0.4998753455601023
0,0.49983842870328726
1,0.5003779858180757
1,0.5002657170672743
0,0.4997525864607775
0,0.5000147626600479
0,0.500056194112351
0,0.500140484533069
0,0.5000233726288824
1,0.5001104311892962
0,0.4998923104915101
1,0.5001569819085516
0,0.49993208393962313
1,0.5000460813930637
0,0.5001327875473567
1,0.5001061316931308
1,0.5000900456638657
0,0.4998834798753733
0,0.49992318171353073
1,0.5001761677176487
0,0.5000890451612567
1,0.5001682123430853
1,0.5001090337802537
0,0.5001036197804892
1,0.5001980786183736
1,0.5002531784008809
0,0.49988814833014816
0,0.4998395195399014
1,0.4999868328975162
0,0.5000569329043276
1,0.4999864099566072
0,0.4999272542742409
1,0.5002463837852965
0,0.49995477386245923
1,0.5000401185369907
0,0.5000698333125276
1,0.5002389333600048
0,0.49981695726052344
1,0.5002106835226219
1,0.5001336804636869
0,0.49989577373818367
1,0.5000752949183103
1,0.5001920222640418
1,0.5000464679721549
0,0.4998911910184084
1,0.5002090698895411
0,0.49997278045283533
1,0.5000848829622979
1,0.5000929310800499
0,0.499997210946251
0,0.49979493253542706
0,0.5000300677646962
0,0.49995883131581337
1,0.5003305987899828
1,0.5001105384909224
0,0.50009486102088
1,0.5002853511663015
1,0.5001259421724094
1,0.5001361758632047
0,0.49990488058109833
0,0.4998209089940342
0,0.5000713474013891
1,0.5002183237455254
1,0.5001113208514069
0,0.500013712299071
1,0.5002300002248973
1,0.5001070490963256
0,0.49998381832198774
1,0.5000744250054463
0,0.4999901171185089
1,0.5000823734295499
1,0.5000444272855135
1,0.5001171415238923
1,0.50006250950132
1,0.5000506273725375
1,0.5001427094774429
1,0.5001242839766057
1,0.5001612551222597
0,0.5000556779777092
0,0.49984452920791295
0,0.5000650280376727
0,0.5000421587539566
0,0.49975581785174567
1,0.5002058554948762
1,0.4999928905172524
1,0.5001754826601779
1,0.5000294800659225
0,0.4998348700290567
1,0.5000688772109674
1,0.5000031099785514
1,0.5001515538544028
1,0.5001093444218928
1,0.500008578256123
0,0.49996679920070647
0,0.5001767944492309
1,0.5000737085147131
1,0.5001537217679121
0,0.4999261779062012
0,0.49981757041554
1,0.500086224088514
1,0.5001522893130314
1,0.5000458323028332
0,0.4998897255018036
1,0.49996125983422324
0,0.49997398116392733
0,0.49987465822611965
1,0.5002100482590025
1,0.5000958892997762
0,0.5000950173046158
1,0.5004082347357173
1,0.5002068642381191
1,0.5002968231959651
1,0.5001305083251582
1,0.5001185263280254
0,0.49999067876564246
1,0.5000540067843005
1,0.500071068906181
0,0.5000070648129255
1,0.5001585691592029
0,0.5000635524782536
1,0.5000450188923344
0,0.49985443850636624
0,0.4998787342978547
1,0.5002343280848376
1,0.5000933688441384
0,0.4998918440636742
0,0.499857946263166
1,0.500111266033805
1,0.5001051455088116
0,0.4998848308849406
0,0.5001505284736345
0,0.5000168836828504
1,0.499972570630234
0,0.49994941937946
1,0.5001419231699548
1,0.5000580922456821
1,0.5000828773663768
1,0.5000944635196662
1,0.5002336281897103
1,0.5001908674682948
1,0.49998528620120614
1,0.5003035547479636
0,0.49995406166576567
0,0.5001301487678239
1,0.5001964824814099
1,0.5002628862510653
0,0.49991731994768573
0,0.49993794566087496
0,0.49999902860627793
0,0.5000811830916051
1,0.5001650873770942
1,0.49997253614050596
1,0.5000212523627717
0,0.49975048263365063
1,0.5001168047944188
0,0.4998200346867622
0,0.5000032316310765
1,0.5001268570444403
1,0.5001667336719744
0,0.49996026247894093
1,0.5001527596025849
1,0.5000778660281552
1,0.4998776811883571
1,0.49995581460432065
0,0.4998547446346329
0,0.49989412463610045
1,0.5002645236016083
1,0.5000647520862174
1,0.5002710537556853
1,0.5000967409024403
1,0.5001058601421302
1,0.5002426742461471
1,0.5001508746470023
0,0.499906015749606
0,0.5000889959956076
1,0.4999723954963081
1,0.500286093141862
0,0.49984833735932943
0,0.49995262916912336
1,0.5001443833492772
1,0.5001051784886319
0,0.49992793386456963
1,0.5000119015754032
1,0.5001697473106904
1,0.5000611911190592
0,0.49995715448240247
1,0.5002390292233666
1,0.5000261412764576
1,0.5001299903841145
0,0.5000616336941243
1,0.5000357240032128
0,0.5000540939143971
0,0.5000586828755961
1,0.5002304737468964
1,0.5000880552697491
0,0.49993670819108255
1,0.5000925229954858
0,0.4999584377312752
1,0.5000418137565471
1,0.5001089637860653
0,0.499822040916216
0,0.4998549341355352
0,0.5000856795654834
1,0.5001512811763105
1,0.5000683211300809
0,0.5001281907675906
0,0.4999808629539445
0,0.5001369544600056
1,0.5002004849226782
1,0.5003094338123588
1,0.5002404937408805
1,0.49997273620644606
0,0.4999628094891687
1,0.5002707191074859
1,0.5001660039550233
1,0.5000910977600846
0,0.4999009732290474
1,0.5000803309943289
0,0.4998723537332589
1,0.5000533020281231
1,0.5001760501703996
1,0.500124354447052
1,0.5000347191756793
0,0.49968689474696965
0,0.4999099156371708
0,0.4997749523836547
1,0.5001571563488416
1,0.5000893971456486
0,0.4998004532188585
1,0.49999461722889227
0,0.5001477174936588
1,0.5002144014598375
1,0.5000563473278954
1,0.5001190007073588
1,0.5000645223518438
1,0.49999561994315406
1,0.500095506671703
0,0.4998288130635101
1,0.5002900610185083
1,0.5000941992949178
1,0.5003467884486078
0,0.49996229805797027
0,0.4998875302104378
0,0.4998940655991194
0,0.5000757368967257
0,0.4998942352905607
0,0.4999164272919834
1,0.5001329131932073
0,0.49991717174659756
0,0.5000360421411347
0,0.4999550962492474
0,0.49990977015757027
0,0.4998786489957337
0,0.49999749568051466
1,0.5000961640198329
1,0.5001977735253175
1,0.5000608377584533
0,0.5000323872047452
0,0.4999567360690987
0,0.4999704352959697
0,0.4998485641901845
1,0.5002096600227343
0,0.49982642450408066
1,0.5001417433918008
0,0.49980792311612043
1,0.5000569388749138
0,0.49987594276105607
1,0.5001361515566152
0,0.4998500603710398
1,0.5002617109845814
1,0.5002192815705268
0,0.49997370013791054
1,0.500197226560171
0,0.4998621110259327
0,0.5000197287995405
0,0.49978066250150893
1,0.500183166171104
0,0.5001489281559397
0,0.4997210588623885
1,0.5000889252032664
0,0.4999357985870526
1,0.5000698076995923
1,0.500127365378246
0,0.49981680517409927
1,0.5003024541653991
0,0.4999716049893376
0,0.4998005942051245
1,0.5001255156951675
1,0.5001167472319236
0,0.4999540269405097
1,0.50028091930376
0,0.5000751234476087
0,0.5000798085088597
1,0.50019958175609
1,0.5000174892741934
1,0.5001304890979096
1,0.5000852808412014
0,0.5000704583606973
0,0.5001044794402162
1,0.5001333456170786
0,0.49988354338133617
0,0.4999415156008159
1,0.500136187015578
0,0.49990083855763245
0,0.5002040654303652
1,0.5000350805589162
1,0.500117074835526
1,0.5000305025398494
1,0.50045582513345
1,0.5001466159173187
1,0.5001228489975362
0,0.499744346159076
0,0.4998555492779024
1,0.5001151747570021
0,0.4999149303625918
1,0.5000510466288608
0,0.5001057186638319
1,0.5001939348559252
0,0.4999784762383002
0,0.49995100115010754
0,0.5000307287369636
0,0.4998771748760157
0,0.5000040144720828
1,0.5001510310481957
1,0.50030692742468
0,0.4999045984969228
0,0.5000326659751084
1,0.5001600801873439
1,0.5001167075128224
1,0.49990736742034364
0,0.49986328157856036
1,0.5002244621631192
1,0.5001232298037422
1,0.5002073154699552
0,0.5001222128874472
1,0.5000463903775338
1,0.5002474900853352
0,0.49996542185268256
1,0.500174853299745
1,0.50020961797877
1,0.5001434669292144
1,0.4999423356322071
0,0.49984383740191196
1,0.5000569760780412
0,0.49994831870818274
1,0.500238106165503
1,0.5001821202655646
1,0.5000395326364467
1,0.500234944929593
0,0.500012540424943
0,0.49981794238566873
1,0.5001479855787284
1,0.5001648841594323
0,0.4999028937755046
1,0.5002337903417702
0,0.500008350033635
0,0.49988943276288234
1,0.4998345830713009
1,0.5001742189462359
1,0.5001866638990409
0,0.5000167730022723
1,0.4999813080616504
0,0.49989294683884133
0,0.5000475605780379
0,0.49994821904121384
0,0.499866576724665
1,0.5000997432104954
1,0.5000823716179923
0,0.5000184734067238
1,0.5001339881200474
1,0.5001299802668259
1,0.5001823509108447
1,0.5001636405702651
1,0.5002373807576302
1,0.5000987933124015
0,0.5000284537420903
1,0.5002428070233409
0,0.4999739653637603
0,0.49997338145540526
0,0.4999823640588114
1,0.5003281271547823
0,0.49996244069085527
1,0.500060878778471
0,0.4998664721074662
0,0.499827771210078
1,0.5000889513772881
0,0.49987650514904813
1,0.5000978726444857
0,0.4999977275282278
0,0.49992106597937
0,0.49993608426318203
1,0.500064568406311
0,0.49996754525343134
1,0.5000180421135362
0,0.49994287221717226
0,0.4999119926867569
0,0.4997518182887715
1,0.4999275033084614
0,0.4999545074155604
0,0.5000613634184549
1,0.5000301234821833
0,0.49983311673487985
0,0.4999792627386755
0,0.5000907144044052
1,0.5002030233385332
1,0.49996238142008004
0,0.5000087411747899
0,0.49990025548586675
1,0.5002208255046459
0,0.4999635787657548
1,0.5001538303130341
1,0.5000422809113183
1,0.5002354291119847
0,0.49978557360600584
1,0.5000877572776924
1,0.5003757806599131
0,0.499819648185005
0,0.5000978573147121
1,0.5002024034147915
0,0.49996562259746186
1,0.5001196526944398
0,0.500117253565022
1,0.500246281444054
0,0.499865817519223
0,0.49998112489761337
1,0.5000933962610238
0,0.5000783139957625
1,0.5000296675067926
1,0.5002152540622032
1,0.5002922304591059
1,0.5000788220411018
1,0.5001814937358174
0,0.49985538213457803
1,0.5002054984171979
1,0.500154722272974
1,0.5002019060246138
1,0.5000981168328645
1,0.5000835700354781
1,0.5000890137297392
1,0.5000986661572061
1,0.5000635861730202
1,0.5002290757474093
0,0.4998313291739744
1,0.5001873767873612
1,0.5001723315265111
0,0.5001108417595491
0,0.5000124064581721
0,0.49989584919192914
0,0.49989957888175435
1,0.5002297022635076
1,0.5000942758713288
1,0.5000520199067727
1,0.5001084716238765
1,0.500154887282292
1,0.4999915774714024
1,0.5000759774611242
1,0.5000769699878502
1,0.5001344713200112
0,0.4999033307882766
0,0.49992343931821315
0,0.499842412700482
0,0.4999797931094463
1,0.49989397592574225
1,0.5001267749118554
1,0.5002262539032647
0,0.49994169173979114
0,0.5000160655028574
1,0.5001839015740548
1,0.5001396306017324
0,0.5000228955417212
0,0.49976507922502955
0,0.5000487317909688
0,0.49995717028856873
1,0.5001492173424336
1,0.500089800211302
1,0.5001819853379417
1,0.5003221119443749
0,0.49985992398537593
0,0.4998695380795131
1,0.5002982249443234
1,0.5000925480794082
0,0.5000026502855099
0,0.500081025219303
1,0.5001092609383728
0,0.4995715041629873
1,0.5000383349651958
0,0.4999309060918065
1,0.49999208274176854
0,0.4999471882189799
0,0.4999223365262716
0,0.5000043902497944
0,0.49986570889314036
1,0.5003576683590995
0,0.4997584281132228
1,0.5000730538373829
0,0.4997503755100065
0,0.5001645478362771
0,0.49987124699517077
0,0.4999826362366818
0,0.5000108657060498
0,0.5000530406185888
1,0.5000969912856337
0,0.4999170495358644
0,0.4999503644280029
0,0.4996410307599077
0,0.4999580799108288
0,0.49982440541303214
1,0.5000298137671979
0,0.4998749740334889
1,0.500184249627529
0,0.49996880818170014
1,0.5002619715369871
1,0.500006023250868
0,0.5001382356818526
0,0.4998493213414607
0,0.5000077457277836
0,0.4998985308906098
1,0.49993279382810984
1,0.5000959709851053
1,0.5002112210304988
0,0.500055735032148
1,0.50010367822816
1,0.5002322791807899
0,0.5000656500848939
1,0.5001663014804772
1,0.5002854550653577
1,0.5000692683248493
0,0.5000256761376776
0,0.49993015936965046
1,0.5003255506382039
0,0.5000937345974321
0,0.4998736529363132
0,0.5000435872899579
0,0.5000043277703902
1,0.500175543902589
1,0.5001171465241137
0,0.499916170211046
1,0.5002294349522174
1,0.49992493310199904
0,0.5000507384242464
1,0.49995707530690053
1,0.5000684319637477
1,0.5001480471491324
1,0.500191132774777
1,0.5004356962117199
1,0.5000016348815199
1,0.4999640042998162
0,0.49991921545264995
0,0.4997641341380828
0,0.4997892870678668
0,0.49977447649233775
1,0.5003117613188534
0,0.4999993182944095
1,0.5000746489893511
0,0.49957659385898684
1,0.500082049896101
1,0.49987465127022435
0,0.5000765193544792
1,0.5002479928480755
1,0.500100721580793
1,0.500209564795302
1,0.5001212032486705
0,0.4999325685686876
1,0.5001636636836184
0,0.4998681976161273
0,0.5000041696318669
1,0.5001997681968328
0,0.4999383177331272
1,0.5002537394597092
1,0.5001635992591921
1,0.5001495834071695
0,0.5001698141919121
0,0.49988252326682026
0,0.5001340312505796
0,0.5001084544012414
0,0.5000627392548709
0,0.49986836485486164
0,0.5000020807531312
0,0.4996842008335371
0,0.4999307354978733
1,0.5000319497701923
0,0.499807399387336
1,0.5002335189262849
1,0.5001725156393183
1,0.5000892887020582
1,0.5001839250885755
1,0.5001877424856767
0,0.5000280986839082
1,0.5000554991186597
0,0.5000174628809911
0,0.49980894642181756
0,0.49991773520841765
1,0.500062014346749
1,0.5000961450720555
0,0.49992299236664095
1,0.5001364732048382
