ytest,pred_0,pred_1
0,0.9799156531483988,0.02008434685160119
0,0.9950031761683544,0.004996823831645523
1,0.0472592797964817,0.9527407202035183
1,0.3690239214344915,0.6309760785655085
0,0.7789867412575626,0.22101325874243732
0,0.9706699104187873,0.02933008958121271
1,0.005740965213170468,0.9942590347868295
0,0.24912764961403489,0.7508723503859651
0,0.7682653765439277,0.23173462345607232
1,0.12022890122983387,0.8797710987701661
1,0.01436710133026231,0.9856328986697377
0,0.8525311836810455,0.1474688163189545
0,0.9590626488311044,0.04093735116889563
0,0.9746681259085151,0.025331874091484893
0,0.9868861878812941,0.01311381211870583
1,0.22154639953367627,0.7784536004663237
0,0.9992253422829349,0.0007746577170650393
0,0.9023628612761614,0.09763713872383867
1,0.005221524888096241,0.9947784751119038
0,0.9344690569258395,0.06553094307416056
0,0.7661989464059034,0.2338010535940967
1,0.08706357010317622,0.9129364298968238
0,0.576173886237577,0.42382611376242296
1,0.011961195531232871,0.9880388044687671
1,0.2902132139572471,0.7097867860427529
1,0.2769593758056248,0.7230406241943752
0,0.8142371914374149,0.1857628085625851
0,0.7332000791312077,0.2667999208687923
0,0.346167029339129,0.653832970660871
1,0.15110766594832836,0.8488923340516716
1,0.8897367656028636,0.11026323439713633
1,0.19442516138593968,0.8055748386140603
0,0.9913658608565367,0.008634139143463287
1,0.8919181700995054,0.10808182990049467
0,0.9078796701458969,0.09212032985410312
1,0.03652838575228534,0.9634716142477147
1,0.06057147872866553,0.9394285212713345
1,0.004070810584753226,0.9959291894152468
0,0.964731561054971,0.035268438945028964
0,0.7466389950749872,0.25336100492501273
1,0.22779095130235294,0.7722090486976471
1,0.44085194761158697,0.559148052388413
0,0.795288068453649,0.204711931546351
1,0.1340593493557798,0.8659406506442202
0,0.8980075040812321,0.10199249591876787
1,0.03814880718983438,0.9618511928101656
0,0.8340410936059462,0.16595890639405378
1,0.04281836964293129,0.9571816303570687
1,0.40622481600889393,0.5937751839911061
0,0.9899727602970482,0.010027239702951878
0,0.8109380561856498,0.1890619438143501
1,0.17888094580619618,0.8211190541938038
1,0.9629337209883513,0.03706627901164874
0,0.3274724058910784,0.6725275941089216
0,0.10988566913425657,0.8901143308657434
0,0.8905837626797245,0.10941623732027549
1,0.035369553588993075,0.9646304464110069
0,0.9984213418393747,0.0015786581606253086
1,0.00400979197200535,0.9959902080279947
1,0.02310277958408713,0.9768972204159129
0,0.29722810315369974,0.7027718968463003
1,0.131537320486928,0.868462679513072
0,0.9753200830536497,0.024679916946350303
0,0.6926805137593726,0.3073194862406275
0,0.9823587921542208,0.0176412078457792
0,0.9710628552394958,0.028937144760504192
1,0.00025262831149786,0.9997473716885021
0,0.6784972244135006,0.3215027755864995
0,0.4753036061534277,0.5246963938465723
0,0.9511451748290682,0.04885482517093172
0,0.9643218775588834,0.03567812244111658
0,0.6890888199423512,0.31091118005764884
0,0.9653488563427927,0.03465114365720737
0,0.7296994857649053,0.2703005142350947
1,0.0779646889988832,0.9220353110011168
0,0.9743798162317793,0.025620183768220693
0,0.9487626292277703,0.05123737077222967
1,0.02730747234308295,0.972692527656917
1,0.01733740500618719,0.9826625949938128
0,0.2726457653036286,0.7273542346963714
1,0.14338174090209643,0.8566182590979036
1,0.000281261994885873,0.9997187380051141
0,0.5961750473564417,0.40382495264355833
0,0.8647169415136897,0.1352830584863103
1,0.001328966178631763,0.9986710338213682
1,0.023234165303118948,0.976765834696881
1,0.0017809651758654566,0.9982190348241345
0,0.996898823745089,0.0031011762549109684
0,0.044741318994898416,0.9552586810051016
0,0.9991320792314389,0.0008679207685610769
1,0.47310779371361045,0.5268922062863896
1,0.009047842959048258,0.9909521570409517
0,0.5897703744245087,0.41022962557549125
1,0.05754827178341759,0.9424517282165824
1,0.360368499704359,0.639631500295641
0,0.9725259581445049,0.027474041855495065
1,0.06384288935624549,0.9361571106437545
1,0.16367528558444933,0.8363247144155507
1,0.62845393936922,0.37154606063078
1,0.30220510493314,0.69779489506686
0,0.9999103043550681,8.96956449319097e-05
1,0.6675022472978638,0.3324977527021362
0,0.23515967599868048,0.7648403240013195
1,0.5022739149885127,0.49772608501148735
1,0.16727361266941465,0.8327263873305853
0,0.8849612686997187,0.11503873130028135
1,0.04526352969201097,0.954736470307989
1,0.08268739020566396,0.917312609794336
0,0.9997382528732701,0.00026174712672986537
1,0.007689880199561072,0.9923101198004389
1,0.015857233176455487,0.9841427668235445
1,0.009326530012802925,0.9906734699871971
1,0.1736248762615472,0.8263751237384528
1,0.08237379654565236,0.9176262034543476
0,0.8241915880800829,0.17580841191991714
0,0.9948721008177906,0.005127899182209297
0,0.6059053978499237,0.3940946021500763
1,0.11724776756354194,0.8827522324364581
1,0.25288093228183106,0.7471190677181689
0,0.880335527398957,0.11966447260104301
0,0.8307337507985999,0.16926624920140007
1,0.14234696659509183,0.8576530334049082
0,0.634214883030093,0.365785116969907
1,0.8302153913147812,0.16978460868521886
1,0.11285098617242206,0.8871490138275779
0,0.959029704866038,0.040970295133961984
1,0.23261637120188505,0.767383628798115
1,0.08534799654021241,0.9146520034597876
0,0.9544303311194086,0.045569668880591434
0,0.9996275324480376,0.00037246755196245157
1,0.3934083294759464,0.6065916705240536
1,0.26873589769929385,0.7312641023007062
1,0.051520267121063945,0.948479732878936
0,0.5563589463707466,0.4436410536292535
1,0.06906154459274716,0.9309384554072528
0,0.550019115339443,0.44998088466055697
0,0.9458115856182714,0.05418841438172856
0,0.9984116108729704,0.0015883891270296049
0,0.726422965094799,0.273577034905201
1,0.08463315617776779,0.9153668438222322
0,0.851666641095661,0.14833335890433902
0,0.9398978279334419,0.060102172066558074
1,0.10096297307773983,0.8990370269222602
0,0.9007136960414202,0.09928630395857989
1,0.3045708599826692,0.6954291400173308
0,0.8192926408422169,0.18070735915778313
1,0.35267612010689053,0.6473238798931095
1,0.811528918657722,0.18847108134227794
1,0.008085313952791995,0.991914686047208
1,0.06893670114131101,0.931063298858689
1,0.7081845435986402,0.2918154564013598
1,0.04008093618314801,0.959919063816852
0,0.9113781370341085,0.08862186296589142
0,0.9733136083177959,0.026686391682204092
1,0.040355181734905154,0.9596448182650948
1,0.5562274250780586,0.4437725749219415
1,0.13308327673003117,0.8669167232699688
1,0.14991069389762257,0.8500893061023774
0,0.8233417291996237,0.1766582708003763
0,0.9977148432341744,0.0022851567658256832
1,0.001808492849147747,0.9981915071508523
1,0.004257843229998892,0.9957421567700011
0,0.6594956035329305,0.3405043964670696
0,0.12773215155825257,0.8722678484417474
1,0.04999174649378313,0.9500082535062169
0,0.9671209904420205,0.03287900955797949
0,0.992428234175594,0.007571765824405996
0,0.9981267250927857,0.001873274907214328
1,0.6313235086157232,0.36867649138427677
0,0.9724206441517268,0.02757935584827325
0,0.6222294601147084,0.37777053988529163
0,0.9566391322853224,0.0433608677146776
0,0.9985273775480328,0.0014726224519672705
1,0.8500177429472819,0.14998225705271803
0,0.9426383688266473,0.05736163117335267
0,0.9927205109553364,0.007279489044663551
1,0.11534352202208908,0.8846564779779109
0,0.9757758182659851,0.024224181734014857
0,0.5912344610731624,0.4087655389268377
1,0.13561586554476301,0.864384134455237
1,0.6589107515672161,0.3410892484327838
1,0.033598723534381536,0.9664012764656185
1,0.1308404262026891,0.8691595737973109
1,0.0025508512086197532,0.9974491487913802
1,0.014477148675418827,0.9855228513245812
1,0.06328813997675942,0.9367118600232406
0,0.878943805664359,0.12105619433564101
1,0.03797496032935899,0.962025039670641
1,0.26652615209258623,0.7334738479074138
0,0.8658979975391633,0.1341020024608367
1,0.4197845221347395,0.5802154778652605
1,0.8800334101798769,0.11996658982012308
0,0.2173515039491576,0.7826484960508424
0,0.745322813605279,0.25467718639472103
1,0.5997383341188461,0.40026166588115386
0,0.9785027990911359,0.021497200908864054
1,0.1403438679203629,0.8596561320796371
1,0.049790322796081865,0.9502096772039181
1,0.2973042295593211,0.7026957704406789
0,0.6421388437975485,0.3578611562024515
1,0.28890757800080924,0.7110924219991908
0,0.9785024006159467,0.02149759938405327
0,0.23556873728683803,0.764431262713162
0,0.9310975621262917,0.0689024378737083
1,0.5110451441364952,0.4889548558635049
0,0.9772650849449027,0.022734915055097317
1,0.28333778986946023,0.7166622101305398
1,0.44433274073635054,0.5556672592636495
0,0.6455722731552,0.35442772684479995
0,0.42362704898581627,0.5763729510141837
1,0.9175199431023221,0.08248005689767791
1,0.09199802557754311,0.9080019744224569
0,0.6806185986340416,0.31938140136595833
1,3.945287458506641e-06,0.9999960547125415
0,0.9789627913934432,0.021037208606556754
1,0.06913893017128525,0.9308610698287147
0,0.8553884350236763,0.14461156497632363
0,0.9958704161809148,0.0041295838190852415
1,0.584127455577597,0.41587254442240296
1,0.15029543660447664,0.8497045633955234
1,0.17964825593029965,0.8203517440697004
1,0.028372746145368888,0.9716272538546311
0,0.9875985573750334,0.01240144262496658
0,0.9996777025466775,0.0003222974533224739
0,0.369929987950116,0.630070012049884
0,0.8700529055431541,0.129947094456846
0,0.7749786729333478,0.2250213270666522
0,0.9118035461297173,0.08819645387028278
0,0.895390056805853,0.10460994319414695
1,0.09850800340572596,0.901491996594274
1,0.6922560500526416,0.3077439499473585
0,0.7547928037600806,0.24520719623991943
1,0.6940396808824318,0.30596031911756816
1,0.6939583317205655,0.30604166827943446
0,0.9981035306460769,0.0018964693539231042
1,0.1438082306672389,0.8561917693327611
0,0.7011209292969515,0.29887907070304853
0,0.5641704469905056,0.4358295530094945
0,0.9984117491106265,0.0015882508893735375
1,0.7132566469604344,0.28674335303956555
1,0.30769817526285304,0.692301824737147
0,0.9970153799961515,0.0029846200038484414
1,0.25130275100335997,0.74869724899664
1,0.44451415956494233,0.5554858404350577
1,0.03514387525561924,0.9648561247443808
0,0.9890769403862575,0.0109230596137425
1,0.13758214796738277,0.8624178520326172
0,0.6352434774226317,0.36475652257736835
0,0.9385672634001915,0.06143273659980855
0,0.9654146507821968,0.03458534921780324
1,0.2757434061638232,0.7242565938361768
1,0.14518790559798622,0.8548120944020138
0,0.9479333534993333,0.05206664650066667
1,0.03651053782575753,0.9634894621742425
1,0.016752438435819195,0.9832475615641808
0,0.14678393578128235,0.8532160642187177
1,0.6548517581053952,0.34514824189460475
0,0.9581260844022275,0.04187391559777253
1,0.04878830514148924,0.9512116948585108
1,0.16137072450975676,0.8386292754902432
0,0.37145197579096934,0.6285480242090307
1,0.09226471734247965,0.9077352826575203
0,0.5646440766460183,0.4353559233539816
1,0.007002916399447279,0.9929970836005527
1,0.9210521634502942,0.07894783654970583
1,0.4018914220499412,0.5981085779500588
0,0.7666439834363521,0.2333560165636479
1,0.02922769359016375,0.9707723064098362
0,0.9780262327995382,0.02197376720046186
1,0.6652891052966537,0.33471089470334625
0,0.1931864100354932,0.8068135899645068
0,0.965319667784217,0.03468033221578302
0,0.9764398777740297,0.023560122225970207
0,0.231137507492862,0.768862492507138
0,0.9292573586355655,0.07074264136443453
0,0.9588429948792622,0.04115700512073779
1,0.24031138911377592,0.7596886108862241
1,0.5404963041711051,0.459503695828895
0,0.5276418210709888,0.4723581789290112
0,0.9443007788486748,0.05569922115132522
0,0.7905851520404459,0.20941484795955415
1,0.1886136670684745,0.8113863329315255
0,0.2761888228531154,0.7238111771468846
1,0.0335614530879218,0.9664385469120782
0,0.9191002544796643,0.08089974552033576
0,0.5715548485308861,0.4284451514691138
0,0.07231750524053615,0.9276824947594638
1,0.08197518020406525,0.9180248197959348
1,0.020972822533655955,0.979027177466344
0,0.5016972491764183,0.49830275082358166
0,0.6389222292042855,0.36107777079571446
1,0.29009869722207515,0.7099013027779248
0,0.8524628943555479,0.14753710564445208
1,0.20368963473704882,0.7963103652629512
1,0.041494883921218806,0.9585051160787812
1,0.1044437166891734,0.8955562833108266
0,0.9703896275158557,0.029610372484144352
1,0.36318737082680785,0.6368126291731921
1,0.583732125285826,0.41626787471417404
1,0.017992161002173046,0.982007838997827
0,0.4476176350270257,0.5523823649729743
1,0.2437743786405575,0.7562256213594425
0,0.9661954274378839,0.03380457256211607
0,0.9995284814827636,0.0004715185172363623
0,0.4510511364327404,0.5489488635672596
1,0.23473077196162262,0.7652692280383774
1,0.16819144896053972,0.8318085510394603
0,0.7247053523256588,0.27529464767434125
1,0.26969717385230696,0.730302826147693
1,0.05051804924041181,0.9494819507595882
0,0.9726880124710228,0.027311987528977184
0,0.8853018741709493,0.11469812582905076
1,0.03297174566218852,0.9670282543378115
0,0.9621957970255879,0.037804202974412074
1,0.5053420688598105,0.49465793114018947
1,0.3493868715989572,0.6506131284010428
0,0.7396922219751108,0.2603077780248893
1,0.06048767966931612,0.9395123203306839
0,0.9746982916197617,0.025301708380238222
0,0.4817236184575986,0.5182763815424014
1,0.03716074526557778,0.9628392547344222
0,0.9588089866559861,0.04119101334401384
0,0.26523645320313594,0.7347635467968641
0,0.9928448139088203,0.007155186091179671
0,0.9302759001084007,0.06972409989159932
0,0.1816821909356613,0.8183178090643387
1,0.09681031736636547,0.9031896826336345
0,0.36794805656783136,0.6320519434321686
0,0.7535041779983005,0.24649582200169953
1,0.02513700189177215,0.9748629981082279
0,0.921193030592243,0.07880696940775701
1,0.3024064536278649,0.6975935463721351
1,0.12311708552922873,0.8768829144707713
0,0.527916454428324,0.472083545571676
1,0.2005391397022266,0.7994608602977734
0,0.9279485967060075,0.07205140329399248
1,0.4518369597340647,0.5481630402659353
1,0.04466951917660544,0.9553304808233946
1,0.3517052253046913,0.6482947746953087
1,0.03725999566992433,0.9627400043300757
1,0.1433757973936164,0.8566242026063836
1,0.13522181843230796,0.864778181567692
1,0.20961050330334352,0.7903894966966565
1,0.12013419356273014,0.8798658064372699
1,0.40881619640737965,0.5911838035926203
1,0.6840373354454599,0.3159626645545402
1,0.570274153213381,0.4297258467866189
0,0.9305308400819066,0.06946915991809348
0,0.83600612078942,0.16399387921057998
0,0.4822435334154548,0.5177564665845452
1,0.004331407093202011,0.995668592906798
1,0.6930247098638374,0.3069752901361627
0,0.9848955760269478,0.01510442397305219
1,0.08163927738069399,0.918360722619306
1,0.03347317372171932,0.9665268262782807
1,0.4846879392393483,0.5153120607606517
1,0.5000470720910493,0.49995292790895074
1,0.12685843921592344,0.8731415607840766
1,0.09679891509334848,0.9032010849066515
1,0.002503604129996506,0.9974963958700035
1,0.24650979273098939,0.7534902072690106
0,0.8242913999399083,0.1757086000600917
1,0.04529610162632214,0.9547038983736779
0,0.9392612847768609,0.06073871522313911
1,0.06102078826768531,0.9389792117323147
1,0.3815179308051997,0.6184820691948003
1,0.36547721669476585,0.6345227833052342
0,0.6405832016072555,0.3594167983927445
0,0.7046505406784324,0.29534945932156764
0,0.37476825232918287,0.6252317476708171
1,0.12882675874695648,0.8711732412530435
0,0.06130306734393276,0.9386969326560672
1,0.0003760203368748938,0.9996239796631251
1,0.19316903036460797,0.806830969635392
1,0.012620438787026345,0.9873795612129737
1,0.07814100331354112,0.9218589966864589
1,0.22058086493291662,0.7794191350670834
0,0.6820693769825876,0.3179306230174123
1,0.026331742477789577,0.9736682575222104
1,0.41146393831202943,0.5885360616879706
1,0.012108387418046429,0.9878916125819536
0,0.9949652766571603,0.005034723342839723
1,0.017144669657365053,0.982855330342635
1,0.13457380737983382,0.8654261926201662
0,0.8136888178431148,0.18631118215688525
0,0.9761120438926706,0.023887956107329394
0,0.6898707025909815,0.3101292974090185
0,0.8692283206615544,0.13077167933844558
1,0.06109909934980673,0.9389009006501933
0,0.4683317015117119,0.5316682984882881
0,0.9390200122800532,0.06097998771994679
0,0.972515542462371,0.027484457537628938
1,0.04202345013227071,0.9579765498677293
0,0.923562780216442,0.076437219783558
0,0.8766968562735493,0.12330314372645074
0,0.22380585535100528,0.7761941446489947
0,0.7989586765698392,0.2010413234301608
1,0.16112215003819075,0.8388778499618093
1,0.04575778455447699,0.954242215445523
1,0.07479528956877535,0.9252047104312247
0,0.6701727024779542,0.3298272975220457
1,0.04814894841051076,0.9518510515894892
0,0.11704790941588639,0.8829520905841136
0,0.9821817484324524,0.017818251567547582
1,0.7328018919893704,0.26719810801062965
1,0.062380891743304634,0.9376191082566954
0,0.9619314136237167,0.03806858637628332
0,0.3826891956795736,0.6173108043204264
0,0.9969725670522793,0.00302743294772069
1,0.07348485438962071,0.9265151456103793
0,0.8946111541034039,0.1053888458965962
1,0.34987797668825027,0.6501220233117497
0,0.8565405892087294,0.14345941079127061
1,0.06362563132105947,0.9363743686789405
0,0.9159216047665354,0.08407839523346461
0,0.9596475001902025,0.0403524998097975
0,0.9737155047064803,0.026284495293519703
1,0.0928910026313644,0.9071089973686356
0,0.9868919880245546,0.013108011975445423
1,0.013911852685701276,0.9860881473142987
0,0.9928727776895883,0.007127222310411728
0,0.9406049991778636,0.05939500082213647
0,0.8227242283203307,0.1772757716796694
1,0.20712432488680377,0.7928756751131962
1,0.028091988721289374,0.9719080112787106
1,0.7615940048852089,0.2384059951147911
1,0.2284713363784424,0.7715286636215576
1,0.1337638876676297,0.8662361123323703
1,0.2592579098703227,0.7407420901296773
1,0.0031079158316553723,0.9968920841683446
0,0.696448057016986,0.3035519429830141
0,0.9256415888915093,0.07435841110849079
1,0.37904589821191503,0.620954101788085
1,0.318043578521473,0.681956421478527
0,0.9394656451319704,0.06053435486802959
1,0.3564950882185597,0.6435049117814403
1,0.10927415841883925,0.8907258415811607
1,0.7980336686972247,0.2019663313027753
1,0.19939459544089988,0.8006054045591001
0,0.25452071649441554,0.7454792835055845
1,0.3178597051466836,0.6821402948533164
1,0.14523145515149571,0.8547685448485043
0,0.6816463351924241,0.3183536648075759
0,0.6390061847788373,0.36099381522116275
1,0.051626203962714556,0.9483737960372854
1,0.035304418113887626,0.9646955818861124
0,0.8917601945897186,0.10823980541028144
0,0.72841953194569,0.27158046805431
0,0.9006475240236728,0.09935247597632728
1,0.09215423578404847,0.9078457642159515
0,0.7194102079185589,0.280589792081441
1,0.19008272946798177,0.8099172705320182
1,0.10643459951924317,0.8935654004807568
1,0.0004607297308508729,0.9995392702691491
0,0.911318432485701,0.08868156751429902
0,0.52733774995934,0.47266225004066
1,0.020917008136184134,0.9790829918638159
1,0.14106937062045044,0.8589306293795496
0,0.9236753904364957,0.07632460956350424
1,0.35634360976415846,0.6436563902358415
1,0.08818877765861854,0.9118112223413815
0,0.5947501142575815,0.40524988574241855
0,0.8596835032396873,0.1403164967603127
1,0.32778527251009915,0.6722147274899009
1,0.07360399862235922,0.9263960013776408
1,0.03405416556409857,0.9659458344359014
0,0.7377813465540985,0.2622186534459014
0,0.7325081047777284,0.2674918952222715
1,0.0347256343508191,0.9652743656491809
0,0.23898105947256154,0.7610189405274385
0,0.5088632600524452,0.49113673994755475
0,0.9600966223375214,0.039903377662478604
0,0.6727165864936415,0.32728341350635853
0,0.7046407563431011,0.2953592436568989
1,0.05732437805868751,0.9426756219413125
1,0.043251866547839524,0.9567481334521605
0,0.6091115070880576,0.3908884929119424
1,0.006043935101226694,0.9939560648987733
1,0.019069000212560527,0.9809309997874395
0,0.17125770915722638,0.8287422908427736
1,0.06464323622720769,0.9353567637727923
0,0.9294924613023202,0.07050753869767974
0,0.8318021948041064,0.16819780519589353
0,0.8801287893605528,0.11987121063944715
1,0.23129628527826684,0.7687037147217332
0,0.8808679569234275,0.11913204307657259
0,0.7619462163212825,0.23805378367871755
1,0.37107899999178673,0.6289210000082133
0,0.40210694047540385,0.5978930595245961
0,0.9979564613613453,0.0020435386386547278
0,0.9769942437293124,0.023005756270687596
0,0.9523188924835841,0.04768110751641587
0,0.9041329592993912,0.09586704070060877
1,0.7600152188350843,0.23998478116491573
1,0.7031076329156409,0.29689236708435907
0,0.8870239395261922,0.11297606047380782
0,0.8757831438511163,0.12421685614888361
1,0.491727291536057,0.508272708463943
0,0.9736184082789154,0.026381591721084542
0,0.9442200318273575,0.05577996817264255
0,0.9796855949231964,0.02031440507680355
0,0.9944772419375528,0.0055227580624472
1,0.1784871388082825,0.8215128611917175
0,0.9999431506293245,5.684937067551856e-05
1,0.09419182915335644,0.9058081708466436
0,0.7449150181387878,0.25508498186121226
0,0.8996165794565276,0.10038342054347238
0,0.9748699459408179,0.025130054059182064
0,0.5441960299911639,0.45580397000883616
0,0.9573935703736322,0.04260642962636786
0,0.7028890670837433,0.2971109329162567
0,0.3974947294343414,0.6025052705656586
1,0.14171774776336488,0.8582822522366351
1,0.07038667297964651,0.9296133270203535
0,0.6733045929954381,0.3266954070045619
1,0.07983308028100045,0.9201669197189996
0,0.29315417788079323,0.7068458221192068
1,0.08762819877675265,0.9123718012232473
