label,pred_prob
0,0.28820357516169154
1,0.9679338983968337
0,0.01232342900062159
0,0.7295703187617233
1,0.9088098940567382
0,0.008178676198309745
0,0.007734702451667851
0,0.6176500134906635
0,0.37318757715814765
1,0.8781266230633554
0,0.007560050761317906
1,0.935134295825624
1,0.37861585971012296
1,0.7551068202557917
1,0.7816806782639301
1,0.8795975781759177
1,0.5688986074584226
1,0.8114947409298067
1,0.8040446977317843
1,0.4906826485010153
0,0.08624222526824905
1,0.804935885608567
0,0.06770305128854177
0,0.1713725505382468
1,0.9946657925001262
1,0.9220619082897661
1,0.1330246445768036
1,0.6835729121540562
0,0.08770702478057578
1,0.9232723698666939
0,0.2904334073195996
0,0.14891597586215083
1,0.7416969728765528
1,0.5574838229377614
1,0.537184500625498
1,0.8923661207037222
0,0.06646354495983371
1,0.6224364108729274
0,0.23801021424759158
0,0.034838631889709946
1,0.811357775260581
0,0.19405921569987702
1,0.978764798402325
1,0.9864354717954874
0,0.36378843722488075
1,0.6083810222505934
0,0.12619510193554026
0,0.010117170173967613
0,0.09667732220517593
0,0.01425629584054163
0,0.6780266054153271
0,0.05782623297329156
0,0.010552297950723856
0,0.39778470495664625
1,0.9773610555093221
1,0.8161148092592279
1,0.9293164029460752
0,0.9138545086358594
1,0.9928364919352174
0,0.011110658096353747
0,0.4191630276496027
0,0.2837279934607841
1,0.8313955116578057
0,0.36926343112068327
0,0.6061600143369092
1,0.9972584061963994
1,0.9755653368223688
1,0.2632531032687107
1,0.9881925958684
1,0.9490336793864478
1,0.9196774599237713
1,0.7191292790956755
0,0.5254605739480662
0,0.19273643212787045
0,0.23787164097586205
0,0.3508470086270742
0,0.12617222851862858
0,0.006062775163171891
1,0.2546045161284377
0,0.16131708687669513
1,0.8798064527299198
0,0.037169352150878646
1,0.9787863424099102
1,0.9979849402418125
0,0.08738646788428675
1,0.9376383108603156
0,0.0993708013436527
0,0.07254576501468281
0,0.018167063103932388
0,0.6962213743369816
0,0.20878234003401738
1,0.9992823576484748
1,0.9474412764678891
1,0.9966480221835977
1,0.5843635772771909
1,0.9224342100708405
1,0.5757741118633646
1,0.7483171272466621
0,0.28129570195914694
1,0.755307213031723
0,0.010180214897957104
0,0.04908232332230831
0,0.01042496493735438
0,0.7770903211935244
1,0.7759640437907194
1,0.45388543413800575
1,0.927461981918379
0,0.3569043721482497
0,0.1063455266940192
0,0.023134588155302734
0,0.08113270862085915
0,0.391886671987125
1,0.9239543737339989
0,0.21250499706238066
1,0.9972879243365171
0,0.15628940277769643
0,0.0978784934088443
1,0.1326058562150379
0,0.1272360022183667
0,0.1708280700563208
1,0.7264324938298811
1,0.8342522003608861
1,0.9914530169469257
1,0.6785647846456003
1,0.7456980227653781
0,0.007098586655271734
0,0.4362651619331682
0,0.00997465680516302
1,0.4473529082346611
0,0.009652689316688522
0,0.010023366658136718
1,0.9803770856736652
0,0.06680920427547427
1,0.8429434091218007
0,0.0019821190267606268
0,0.014413108743975288
0,0.06050284293887721
1,0.5238525465696638
0,0.007093531809764431
0,0.914654804085774
0,0.2192945612825464
1,0.9821753261520623
0,0.8922048716574549
1,0.989443518718243
1,0.9178623198068429
0,0.5728829107372625
0,0.2710064328256864
1,0.8237612591415435
1,0.8676666187178572
0,0.05942991189816656
0,0.021582637449327438
0,0.0539012848186386
1,0.3409925849440656
1,0.40775278290317635
1,0.8981330400181347
0,0.21586131123051824
1,0.9850004904959808
0,0.009253228524470128
0,0.206998392258438
0,0.42074239317997114
1,0.9425884544142624
0,0.019142443112712872
1,0.9619143732185714
0,0.008258823302349484
0,0.007633829668621318
0,0.016415236706376138
1,0.8463907535907812
0,0.0077910622633459116
0,0.0070676981732517175
0,0.008313800349624674
1,0.9989694638820209
1,0.9911364924987535
1,0.7479444289624282
1,0.6708971940672362
1,0.6866775171284787
1,0.4052552031327238
0,0.007235946659189276
1,0.6795241616944939
0,0.783292557224358
0,0.5706337563249487
1,0.3732944606579737
1,0.8570144556143292
1,0.7455173370835674
1,0.9427232120361373
0,0.23431579587393572
0,0.864847337141925
1,0.9817587698334528
1,0.7741540171958459
1,0.9891372081834054
0,0.022007492506363333
1,0.8970277473069229
1,0.5541952092773765
1,0.9582731558359457
0,0.1781290452839465
1,0.9647508063963268
0,0.8592369936663377
0,0.011716196706477501
0,0.04431650137510568
0,0.03438872809185789
1,0.17799267174221486
1,0.5031334204219234
1,0.9933147079188634
0,0.690974808363294
0,0.2918473098879078
0,0.7635180268615761
1,0.9532091575272177
0,0.028969422220553463
0,0.6023745773682018
1,0.9688369932318356
0,0.593488896576347
1,0.9171141252772498
1,0.6838860475755107
0,0.7454169955051912
0,0.0685703944356179
0,0.6518847071189839
0,0.1679482787745255
1,0.9469081991938467
0,0.012201577340956503
1,0.6872644173815908
1,0.7304655487945605
0,0.4442688668554857
1,0.6790545255320662
1,0.8685991991982317
0,0.10605822277572197
0,0.03471898281735299
0,0.012297739958161424
1,0.25370730608156966
0,0.010431288611116618
1,0.6952725502994672
1,0.8321244931880246
0,0.21847975764321179
0,0.751317387994926
0,0.020084656728353495
0,0.5006816259065543
1,0.9823874916445726
1,0.9582263729384035
0,0.47443689396399225
0,0.009400145067674536
1,0.3831221141896328
1,0.5712761278345889
0,0.020770542267769497
0,0.17114545442895887
1,0.6592428023746266
0,0.011918474364276115
0,0.11221318167826724
0,0.3454792179595656
0,0.8077726557845168
1,0.8467635568585091
1,0.8649538018046916
1,0.8830391048073062
0,0.41312616902672356
1,0.7647414197814837
0,0.7056786317988507
0,0.02766368986797641
0,0.013298062674710525
0,0.01035859402888204
1,0.9057978207547104
0,0.008919205500046459
1,0.947362830349506
0,0.13565535093767914
1,0.5163354714114832
0,0.16279326757047133
0,0.07191350506844195
1,0.18438177056357619
0,0.056329710045535754
0,0.05514594984600715
0,0.12041415893773869
0,0.006824710578056371
1,0.08537159859079692
0,0.018185857648114128
1,0.70799291942601
1,0.9856558631990916
0,0.021320529885768547
1,0.9467729320487095
0,0.41238634175066446
0,0.021185197056636948
0,0.05928333891002528
1,0.9938933696735032
0,0.7430855529992775
0,0.010048557975353136
0,0.00480231567375448
1,0.9814228029800508
0,0.8118984669465567
0,0.005622860545416088
1,0.9562198904034994
0,0.6509239132820851
1,0.9725357817437844
1,0.9651404207304612
0,0.01624822336250708
1,0.5877829028680289
1,0.9786878551353545
1,0.8962967314932446
0,0.2837443567633965
0,0.011710279311731898
0,0.1331573929955106
0,0.4701764396081459
1,0.8482624044415986
1,0.5956361476072493
1,0.9838713978834446
0,0.15216685644024344
1,0.9926518915000196
1,0.955325240544233
1,0.38494554577910894
0,0.03417774980379035
0,0.008664849234803254
1,0.8995715623643659
1,0.939671849470102
1,0.4458197963142023
1,0.23950217951341493
0,0.01272819878947707
0,0.48538723735321404
0,0.0739065278654678
0,0.10526135340683927
0,0.010077765613584838
0,0.08103792619338303
1,0.9382985675028573
1,0.6759872381001182
1,0.9757253863350586
1,0.5602638956032815
0,0.1329979870911573
0,0.010761721101030701
1,0.4491839480045713
1,0.8963515265224475
0,0.24675825320702505
0,0.09766367913915083
1,0.8101694878199093
0,0.035215095933552334
0,0.6750385562302571
1,0.23775732878706807
1,0.9279016912361111
1,0.8767845928998257
0,0.06807293089460047
1,0.948885576164249
0,0.05891418793361792
1,0.9782089068015828
0,0.02484104643458568
0,0.016966209940561337
0,0.22165006838436455
0,0.7073309802328627
0,0.01901277660586291
0,0.22979755660577858
0,0.06685060928222847
1,0.9829449281081933
0,0.039382546242228304
1,0.2820990415446044
1,0.9376502876636627
0,0.015057142786380094
0,0.006572980826568047
0,0.284803775987927
1,0.9994688579266945
1,0.6648377031175192
1,0.6876755957628286
1,0.7216154072548032
1,0.15223103922447387
0,0.8766190688509098
1,0.8665638339059291
1,0.7664426182975113
0,0.2120167970082594
0,0.7745460106127595
0,0.09133432886675795
0,0.010244766643250568
1,0.8782646170665183
0,0.019684350228306013
1,0.8951670048609242
1,0.5693267361058759
0,0.3461197184062154
0,0.24530830707060683
1,0.433095071214295
0,0.005362348968045995
1,0.2954577196575142
0,0.47628362990774165
0,0.4461336295015401
1,0.6586244355230128
0,0.03402759934423254
1,0.518215329977705
1,0.797640498639415
0,0.016049902927304134
0,0.2021676099245418
1,0.7163655467648261
1,0.5921185843847159
0,0.3880184646735798
0,0.01549986048122646
1,0.9805291781254333
0,0.39889809424597605
0,0.016033823640612146
1,0.7363438446583839
0,0.03879953759673278
0,0.01986272604191347
0,0.01270621267625387
0,0.04431165869108665
0,0.028626385187810938
1,0.8217552095020416
1,0.7848964785963627
0,0.27645711903170506
0,0.011694860802282069
0,0.4202159786195778
1,0.8909370987119182
1,0.8901887329044963
1,0.956045444305492
0,0.3788360071929267
1,0.9407101975713849
1,0.9316528463095288
1,0.9097962334612627
0,0.04954602273598761
0,0.7214125490304016
1,0.8048791153110015
0,0.0645531050412728
0,0.5710310789988263
0,0.1316631247740739
0,0.6757906902603844
0,0.10627587021510905
1,0.9480290353048414
1,0.3063715764968883
0,0.07355982422436155
1,0.6678181864213574
0,0.7417534014323384
0,0.4349331105151507
1,0.9888359530617659
0,0.11978039102786424
1,0.9570845244066134
1,0.9149328259004469
0,0.9256238745033538
1,0.6884545029205368
1,0.9750992754928393
0,0.13361326245784005
0,0.15571414191414848
0,0.026090436949039966
1,0.8535062322408099
1,0.39930504611588513
0,0.2276482391277124
0,0.21403039689611802
0,0.2749840276318153
0,0.011438004905406586
1,0.4542405041950509
1,0.306673619902955
1,0.9103884716706592
0,0.015144153143657095
1,0.987681981015327
0,0.057417202415678895
1,0.8652094736909943
1,0.19554520921877505
0,0.013212358413247754
1,0.8882738001097242
0,0.09807599093925083
1,0.9758157468287777
1,0.31903478489516723
0,0.007295349716854156
1,0.465772741957126
1,0.7469094399160513
1,0.9989785372311824
0,0.007626261036753609
1,0.9303895374766438
0,0.01168165831489456
0,0.04291676169666875
1,0.14804539112730897
1,0.9205388372156145
1,0.9708531218933067
0,0.0076777904519100305
0,0.028550514055086473
0,0.017754269097846376
1,0.945171330670076
0,0.280358953969963
0,0.5357742201784406
1,0.9715098474528981
1,0.25705433771691877
0,0.07183702657969793
0,0.6874536445789594
1,0.7648382551698893
1,0.5234430304978903
0,0.09043295434775439
0,0.007910880206494908
1,0.5116791278108768
1,0.8761744161421716
1,0.9769936234210548
1,0.1633966534512279
0,0.025781174972168475
1,0.9853831232890614
1,0.916570975837366
1,0.826927118883434
0,0.053828147480557774
1,0.9898575497795966
1,0.5625070004443179
1,0.8648459720687232
0,0.006926976092798914
0,0.3506863569031734
1,0.9214175243676707
1,0.5938059402314316
0,0.004162619757289612
0,0.023490900874178683
1,0.5051056349830539
1,0.884845883657196
1,0.9984078809407518
0,0.051850120467630226
0,0.1734114156188585
1,0.9943294843281741
1,0.253341698841034
0,0.16517344050961896
1,0.30273422080375817
1,0.8533771139806257
0,0.0061465412615012835
0,0.04156121926711492
0,0.0056466319345559995
1,0.2339468336099592
0,0.00763819471845582
1,0.4227875634843035
1,0.8479669343876245
0,0.017546409390262495
1,0.5908657073465592
1,0.9832106315957716
0,0.3514383827372841
1,0.9794844226505381
0,0.020752736445741958
0,0.03848648835771855
1,0.9161707410422026
0,0.004432436865216759
1,0.7031623855875887
1,0.9642504167162339
0,0.025593230549979425
0,0.9787579964554945
1,0.9745314030589074
1,0.7233403383678291
1,0.8860236250554802
1,0.8399757189269922
1,0.9320033901462113
1,0.7241687032985098
0,0.008420251400810033
0,0.05293864718625195
1,0.983544479836097
1,0.8562239451691342
1,0.9065411918960796
1,0.4746948481787296
0,0.1075176705819362
1,0.43086599986156526
0,0.1204830062230691
0,0.14157347047478575
1,0.7178742412526793
1,0.9202290256948762
0,0.04660003105460538
0,0.036219694688068134
0,0.006638907297954908
0,0.019099357602513793
1,0.606011806783322
1,0.8788927196272186
1,0.7924590600635075
1,0.9756954334891739
0,0.00553827599218057
0,0.7170262456820267
0,0.13596569034616562
1,0.9627593921634978
0,0.005819538153984836
0,0.08005982918616399
0,0.1374368629646873
1,0.8620488918160196
1,0.7345867801610769
0,0.19538935636274785
0,0.37382723974331644
0,0.10709358527417559
1,0.8292190064758607
1,0.9884429129138266
0,0.17615957076527053
1,0.8565067867368934
0,0.7163943867976029
0,0.14789994260609726
0,0.040363673123306895
1,0.6641434342911392
1,0.685625557385939
0,0.013956840895522621
0,0.01202231822995486
1,0.9484594081359361
1,0.9815314363805572
0,0.008530583804171566
0,0.042451646465231134
0,0.28366127062472657
1,0.9842466968511685
0,0.9226485283262202
0,0.09286546673189336
0,0.2828288729668525
0,0.020297622753235583
0,0.009368147270036842
1,0.9960822115440564
1,0.9104630190561603
1,0.3889585064334718
0,0.43646031065510027
0,0.15947685184617275
1,0.5152412636874154
1,0.8943004322825509
0,0.4305904543668693
1,0.773036982675036
0,0.0066199105602608695
0,0.00314702299618048
1,0.9055484867303482
1,0.9045105997913321
0,0.0849776915840331
0,0.0035956605580050966
0,0.1743368272050211
0,0.644861458780629
0,0.06852588800002136
1,0.8687588161181774
0,0.00950642666593706
1,0.9908914956130777
0,0.1030538185869066
1,0.9565342100576264
1,0.8603831015921466
1,0.9446473698892158
0,0.01868170950237914
1,0.6896941365709911
0,0.008100143371642941
1,0.3991685625056451
0,0.9155533748142669
1,0.9457235294143077
1,0.9339968493319658
0,0.014297021604328651
1,0.9613414789103825
1,0.8600608691625542
0,0.3864487506956451
1,0.9109718988272337
0,0.012216511515882014
0,0.036160645012837084
1,0.9333017478803548
1,0.9751229496074686
0,0.7428038782137181
1,0.675619288365295
1,0.7776207856991848
1,0.9717713450186293
1,0.8658928896145911
0,0.010136066489175768
0,0.061932487636276776
0,0.5640449380234853
1,0.9550076387280956
1,0.26740566515561365
0,0.0361405370399079
1,0.7824460601698427
1,0.9334719765400422
1,0.25495031058272716
1,0.8107052925831497
1,0.7520188280088952
0,0.007635904034873879
1,0.9984711214881732
0,0.026657743428285276
0,0.5571261971792083
1,0.950760639416445
1,0.8771157255485554
0,0.39921730020553997
0,0.6367348074977811
0,0.04156827637368661
0,0.03053268406782635
0,0.03202311002778125
0,0.10944589442656692
1,0.699559594282091
0,0.01098532579940018
1,0.13176253099420054
1,0.9800952340298364
0,0.6077604595846015
1,0.9642841467165423
1,0.4289842996370092
1,0.7806091788872521
0,0.01457539344681956
1,0.40939256682453723
1,0.34422024171560833
0,0.06451925711654788
0,0.15712296584705665
1,0.9884122453633873
0,0.03417831320670072
0,0.005272107994362037
0,0.2801884902502827
0,0.06112587315982871
1,0.9890739023229908
0,0.1416355094410456
1,0.9926714117234434
1,0.7624817879791264
1,0.8944725374837179
0,0.5240047456318866
0,0.012028705057531137
1,0.9666189713776017
0,0.09168835067028232
1,0.9968277917091587
1,0.646035084675937
0,0.12897795317636138
1,0.7705721837181283
0,0.021987640512208095
1,0.8912854332614892
1,0.9461228569714526
0,0.5147309127726758
0,0.012016627576046796
0,0.05484144676717662
1,0.9571582597240242
0,0.11613269444901547
0,0.010295045570516408
0,0.10642518113289048
0,0.16441897493528826
0,0.017829280679858436
0,0.01084385507114116
1,0.9724895058042821
1,0.7430802698000402
0,0.02689617638528519
1,0.18105864852555323
1,0.9745150548957562
1,0.8831711812740721
0,0.011818799507427157
1,0.7471291617970761
0,0.3480741879979427
0,0.014407846185789545
1,0.9834503660903895
0,0.008516962628603927
1,0.9692372639004964
1,0.5213418483967657
1,0.9839331925246593
1,0.9637084380978103
1,0.874594564027477
0,0.06182599594364033
1,0.9800878686623168
0,0.02334326424946115
1,0.7418029104194497
1,0.2624289191235689
0,0.3727256603304836
1,0.6582360447532212
0,0.0067087695973478325
1,0.9607534022076969
0,0.01775208169698213
0,0.7957120726715584
1,0.7316309664891022
0,0.00863451491008389
1,0.5059649834592591
1,0.9840688383845638
0,0.582997604494183
0,0.15291541844727183
1,0.9969430860209552
1,0.9779500372112984
0,0.4854510088705657
0,0.06869035122223033
1,0.34831091822778
0,0.5812683700344459
0,0.013233530729263624
1,0.9804448374887474
1,0.04503644445066351
0,0.1126070827380734
1,0.9985973490907714
1,0.961522007496979
0,0.020260301897639024
1,0.6401047436891906
1,0.9649952322421038
0,0.05300827301134512
0,0.0464115237589519
0,0.2587922043075829
1,0.9902630990729036
0,0.010444813899791598
0,0.013073973151116807
0,0.014279751804372022
0,0.31298239291098634
0,0.024967118870510015
0,0.18540627083675737
0,0.01730764507102536
0,0.5573222211963592
1,0.9289843414812221
1,0.6971975022835853
1,0.8605335675018289
1,0.9514619823322332
0,0.029855571782844623
1,0.44606236458452414
0,0.21923591569621806
1,0.9838383014860135
0,0.03356298263399157
1,0.7080252647105248
1,0.4080037398583762
0,0.004738972439969162
0,0.03200646252403092
0,0.16259560268396203
0,0.18787568408751293
1,0.30304333775078235
0,0.39953945093506255
1,0.7311163489216388
0,0.008591748626444481
1,0.8112017947659826
1,0.9122509542499385
1,0.9638488651727728
1,0.3205606126064663
1,0.9900434934869033
0,0.041296398941767135
0,0.04266176449981734
1,0.8374771433663452
0,0.45472070017994665
0,0.011977389445405726
1,0.7039526127270602
0,0.020032684909864772
0,0.825928358199128
1,0.8684656543389654
0,0.005156409138717627
1,0.4261551427097698
1,0.8877725126974488
0,0.12479737602893234
1,0.9720263369212674
1,0.16355570321699428
1,0.9759862315812553
1,0.9216446195189689
1,0.7459601996913806
0,0.012324898304457469
0,0.07972089125088012
1,0.6113439167873594
0,0.07228102857324221
1,0.11144034460073646
1,0.8569003511996942
0,0.04635675272152084
0,0.04606457674125367
0,0.005657055169813234
0,0.008732128283085836
1,0.9750651233217309
0,0.008651564263492542
0,0.014705072312036478
0,0.014592639177812356
0,0.06150550384416278
1,0.9888154203144489
0,0.36603666258434364
1,0.960614817961835
0,0.07291655831979288
1,0.6948743000422842
0,0.013308579380833652
0,0.2575673553352501
1,0.9714109275787546
1,0.08618039296618256
0,0.46434715311488745
0,0.02807176047576998
0,0.6867852203630371
1,0.9758506601003979
0,0.8614447283425227
1,0.8961668740228276
0,0.2816122827999076
1,0.9930728397519185
0,0.5247081307142372
0,0.3274229258884574
0,0.007410328836950404
1,0.6203961226723178
1,0.8745902091085737
0,0.34581448559740774
0,0.3500321922393615
1,0.9848472130372565
1,0.9492239039063538
0,0.015875464173727573
0,0.4100898722828224
0,0.012964821020181268
1,0.8001316745603705
1,0.7818979858041891
0,0.008116129466175386
1,0.8025823935821587
0,0.6745288419558859
1,0.9798742546503076
0,0.1280926391722372
1,0.9852653935094822
1,0.9230603792214849
1,0.9986788029513628
1,0.9734008389825456
0,0.1219614778899732
0,0.06630767437456196
1,0.8958116013751214
1,0.6825422522361481
1,0.9919520075395203
0,0.26790097096597487
1,0.7850539786704959
1,0.9879694685460199
0,0.05725002381973095
1,0.7826032274077395
0,0.3756651596538781
1,0.784470052123594
0,0.0029976362729116383
0,0.7075972289423194
0,0.10009236385078384
0,0.9711920758739846
1,0.9701573666220606
0,0.13455953196021733
1,0.914901960314584
1,0.975648087491358
0,0.05279679749193591
1,0.8656388996518324
1,0.9906548798227147
1,0.6019989391833505
0,0.22438128908416924
1,0.997257219728751
0,0.7737418638873831
1,0.6214652584983622
1,0.9771843301272031
0,0.21822879392892702
1,0.815203264862482
1,0.8313936041899935
1,0.6066455802740093
1,0.8652346342025393
0,0.32147016573936105
1,0.5863637229263171
0,0.275550393757202
1,0.8309209612972888
0,0.0058003767061622896
1,0.6637043796858514
1,0.09491047889604509
0,0.18781883265163948
1,0.9806486091940975
0,0.16900535086739585
0,0.39201001595990614
1,0.42866011341935856
0,0.03288961296017744
1,0.7924274949816946
0,0.3066293322559009
0,0.019362490451180773
0,0.025424342099936874
0,0.010241328744523546
1,0.8716343175620974
0,0.43082920168344835
1,0.9956235938830811
1,0.5108299467323054
0,0.04386651307478168
0,0.02184925117681936
1,0.900874277731468
1,0.9593743007090013
0,0.01496796152281998
1,0.9850367531320654
0,0.5732976829820866
0,0.045356320439330126
0,0.01065249179599176
0,0.09410767275003996
1,0.3496937703934599
1,0.9442430147185087
0,0.2931160492106894
1,0.9714968867287711
0,0.039092311198765065
1,0.3114243629764566
0,0.010255812636658876
1,0.5832388085649922
0,0.14813505333115445
0,0.01760504205561199
1,0.9996048113036741
0,0.20730889626585877
0,0.06335009571976132
0,0.0062499316565261505
1,0.9785460102643853
1,0.5331691132247952
1,0.9495811793064174
1,0.6859528864774037
0,0.1287688441740718
1,0.9998618311501042
1,0.6412397419933253
0,0.013271642564044126
0,0.23002892616260018
1,0.8681592730324377
0,0.1295173601130992
1,0.6978634590252634
1,0.9417626594317973
0,0.033680426854784
1,0.733484760126913
0,0.2283096418370741
0,0.10696408222684695
1,0.8762098820077929
1,0.966064995527563
1,0.9891102680531999
0,0.0064580929810045635
0,0.03820365505252189
1,0.9900412221529767
1,0.9732677147984916
1,0.3335053552138906
0,0.009424974603472205
0,0.5261291066597031
1,0.9911042284379947
1,0.7473001405876846
1,0.9311234318496907
1,0.6962218633865108
1,0.9917955045468194
1,0.9472055701900377
0,0.0161516495917629
0,0.012446305429288837
0,0.053607857649348126
0,0.15466165237792862
1,0.890572588707971
0,0.03837518361360759
0,0.046125963920466494
1,0.6243659703844311
0,0.05984955297850019
0,0.019538934997807865
1,0.06509679566829542
1,0.7853122582516303
1,0.8265728327392096
0,0.07147619429112867
0,0.005994175500931587
1,0.6247053417161301
1,0.9136921607381719
0,0.03457297569181948
1,0.8144075921310633
0,0.02893357016232039
1,0.8116477914328789
0,0.6612786222260462
0,0.16037711034424565
0,0.03662874042039309
0,0.012962173072040931
1,0.9077368234909892
0,0.03060316626925356
0,0.03275829554588358
0,0.023393512336350147
0,0.01651257179388468
1,0.9715735522238862
0,0.0719531006096506
1,0.9356139626256885
0,0.7457682369360153
1,0.997845724496081
1,0.6179933730393518
1,0.3932103017647205
1,0.9580149407896364
0,0.31461932498315615
1,0.9529734937847482
1,0.794716336402664
0,0.0428547519744708
1,0.9981467315780461
1,0.9552318658738823
1,0.9294684577400285
0,0.011165323658085612
1,0.8265294841179178
0,0.03552385755336879
1,0.8487375043582267
0,0.03968938453723845
1,0.8129946512419103
0,0.0068042507108675996
0,0.031086181003756402
1,0.5637017107230572
1,0.9644495377331473
0,0.5864197398991217
1,0.9661588817970044
1,0.8155938841351741
0,0.014088359135467268
1,0.7890559909264587
0,0.16418175935839108
0,0.01859686545337546
0,0.8706168808740371
1,0.9888436843382499
1,0.8923720309178307
1,0.9969770023493715
0,0.010900509852659319
0,0.09268584699180245
1,0.9905619031098578
1,0.9866282035481566
0,0.4766221283803797
0,0.10514495541001738
0,0.10725280897446443
0,0.45188111402745057
0,0.1510600244189823
1,0.9965906659041484
1,0.8846145336286335
1,0.9393558044268744
0,0.018612694922934984
1,0.9891564958193415
0,0.2711547221355874
0,0.007091673837671608
1,0.09587604057428574
1,0.9425082791241778
1,0.7785328870157395
1,0.7683074480045972
0,0.1789264824554415
0,0.18905159153136883
0,0.25649923052962
0,0.012428315359767511
1,0.9943080519929489
1,0.9092558437461327
0,0.010129751183431374
1,0.9878051449031777
0,0.06172739917272019
0,0.2671340793860985
0,0.2569541938600392
1,0.9862655464379236
1,0.759105494817349
1,0.9159222427246299
1,0.9564077775011695
0,0.06393531138769597
0,0.16999047966199013
1,0.8953325564913797
1,0.850570381398427
1,0.5663418403148608
0,0.05650090233744257
1,0.886929989069445
0,0.15964719225309687
1,0.9314576129917053
1,0.5410711451042278
0,0.5064779051763799
0,0.01690609585708299
0,0.012886044602738192
